Quarter,Category,Store,Department,Amount
"Q1, 26",Wages,G,BAKERY ,2728.00
"Q3, 25",Supplies,G,DELI ,2788.00
"Q4, 24",Supplies,G,DELI ,2830.00
"Q4, 24",Wages,G,Grocery,2839.00
"Q4, 25",Cost of Goods Sold,G,TOBACCO ,2848.00
"Q3, 25",Wages,G,Store Mgr Pay,2873.00
"Q2, 24",Cost of Goods Sold,G,BEER ,3036.00
"Q4, 25",Cost of Goods Sold,G,PRODUCE ,3089.00
"Q1, 25",Supplies,G,MEAT ,3100.00
"Q3, 24",Supplies,G,DELI ,3157.00
"Q3, 24",Wages,G,MEAT ,3250.00
"Q2, 26",Wages,G,BAKERY ,3251.00
"Q1, 24",Supplies,G,Grocery,3288.00
"Q1, 24",Wages,G,MEAT ,3304.00
"Q1, 26",Wages,G,Store Mgr Pay,3316.00
"Q4, 25",Wages,G,MEAT ,3361.00
"Q2, 25",Supplies,G,MEAT ,3382.00
"Q3, 25",Wages,G,MEAT ,3450.00
"Q4, 25",Wages,G,BAKERY ,3510.00
"Q2, 24",Cost of Goods Sold,G,BEER ,3617.00
"Q2, 25",Wages,G,MEAT ,3645.00
"Q2, 24",Cost of Goods Sold,G,HBA ,3707.00
"Q3, 24",Supplies,G,MEAT ,3747.00
"Q4, 24",Wages,G,MEAT ,3795.00
"Q2, 26",Wages,G,Grocery,3862.00
"Q3, 25",Wages,G,BAKERY ,3894.00
"Q1, 26",Sales,G,FLORAL ,3996.00
"Q3, 24",Wages,G,MEAT ,4058.00
"Q1, 26",Wages,G,Grocery,4065.00
"Q4, 25",Wages,G,Grocery,4119.00
"Q2, 25",Cost of Goods Sold,G,HBA ,4177.00
"Q1, 24",Supplies,G,MEAT ,4221.00
"Q3, 25",Wages,G,Store Mgr Pay,4256.00
"Q2, 25",Cost of Goods Sold,G,PRODUCE ,4261.00
"Q3, 24",Cost of Goods Sold,G,HBA ,4304.00
"Q4, 24",Supplies,G,MEAT ,4538.00
"Q1, 25",Cost of Goods Sold,G,DELI ,4633.00
"Q1, 25",Wages,G,MEAT ,4646.00
"Q2, 25",Cost of Goods Sold,G,DELI ,5004.00
"Q3, 25",Cost of Goods Sold,G,BEER ,5129.00
"Q3, 24",Cost of Goods Sold,G,PRODUCE ,5474.00
"Q1, 25",Cost of Goods Sold,G,BEER ,5569.00
"Q3, 25",Cost of Goods Sold,G,DELI ,5609.00
"Q2, 24",Supplies,G,MEAT ,5626.00
"Q2, 25",Wages,G,Store Mgr Pay,5673.00
"Q2, 24",Wages,G,MEAT ,5746.00
"Q1, 26",Cost of Goods Sold,G,PRODUCE ,5840.00
"Q4, 24",Cost of Goods Sold,G,DELI ,5868.00
"Q3, 25",Cost of Goods Sold,G,SUSHI ,5884.00
"Q2, 26",Sales,G,FLORAL ,6024.00
"Q2, 26",Cost of Goods Sold,G,SUSHI ,6254.00
"Q3, 24",Wages,G,Store Mgr Pay,6381.00
"Q1, 26",Cost of Goods Sold,G,DELI ,6575.00
"Q3, 24",Cost of Goods Sold,G,DELI ,6632.00
"Q2, 24",Wages,G,MEAT ,6654.00
"Q4, 25",Cost of Goods Sold,G,SUSHI ,6678.00
"Q2, 25",Sales,G,FLORAL ,6834.00
"Q2, 26",Wages,G,Store Mgr Pay,6868.00
"Q2, 24",Wages,G,Grocery,6906.00
"Q1, 26",Cost of Goods Sold,G,SUSHI ,6946.00
"Q4, 25",Cost of Goods Sold,G,DELI ,6974.00
"Q1, 24",Wages,G,MEAT ,7165.00
"Q3, 25",Sales,G,SUSHI ,7218.00
"Q4, 24",Cost of Goods Sold,G,PRODUCE ,7235.00
"Q1, 25",Wages,G,Store Mgr Pay,7249.00
"Q4, 24",Wages,G,Store Mgr Pay,7565.00
"Q4, 25",Cost of Goods Sold,G,TOBACCO ,7588.00
"Q2, 24",Wages,G,Grocery,8063.00
"Q2, 26",Cost of Goods Sold,G,MEAT ,8177.00
"Q1, 24",Cost of Goods Sold,G,WINE ,8189.00
"Q2, 24",Cost of Goods Sold,G,PRODUCE ,8421.00
"Q2, 26",Cost of Goods Sold,G,Grocery,8518.00
"Q3, 24",Wages,G,Grocery,8554.00
"Q1, 24",Cost of Goods Sold,G,BEER ,8599.00
"Q1, 25",Cost of Goods Sold,G,HBA ,8613.00
"Q1, 26",Sales,G,SUSHI ,8683.00
"Q1, 26",Wages,G,PRODUCE ,8764.00
"Q2, 25",Cost of Goods Sold,G,SUSHI ,8877.00
"Q2, 25",Wages,G,PRODUCE ,8885.00
"Q4, 25",Sales,G,SUSHI ,8969.00
"Q4, 25",Cost of Goods Sold,G,WINE ,9232.00
"Q4, 24",Cost of Goods Sold,G,WINE ,9325.00
"Q3, 25",Cost of Goods Sold,G,WINE ,9335.00
"Q1, 26",Cost of Goods Sold,G,TOBACCO ,9467.00
"Q4, 25",Wages,G,PRODUCE ,9551.00
"Q2, 26",Wages,G,PRODUCE ,9725.00
"Q2, 26",Sales,G,SUSHI ,9765.00
"Q4, 25",Cost of Goods Sold,G,HBA ,9986.00
"Q1, 26",Cost of Goods Sold,G,HBA ,10060.00
"Q1, 25",Wages,G,PRODUCE ,10064.00
"Q2, 25",Cost of Goods Sold,G,HBA ,10134.00
"Q1, 25",Cost of Goods Sold,G,PRODUCE ,10620.00
"Q2, 24",Cost of Goods Sold,G,WINE ,10829.00
"Q1, 25",Cost of Goods Sold,G,HBA ,10887.00
"Q2, 25",Cost of Goods Sold,G,WINE ,10891.00
"Q3, 25",Cost of Goods Sold,G,HBA ,11025.00
"Q4, 24",Cost of Goods Sold,G,MEAT ,11098.00
"Q2, 25",Sales,G,SUSHI ,11185.00
"Q3, 24",Cost of Goods Sold,G,WINE ,11308.00
"Q2, 26",Cost of Goods Sold,G,WINE ,11345.00
"Q1, 24",Wages,G,Grocery,11396.00
"Q1, 26",Cost of Goods Sold,G,WINE ,11780.00
"Q3, 25",Cost of Goods Sold,G,TOBACCO ,11923.00
"Q3, 24",Wages,G,PRODUCE ,11932.00
"Q3, 25",Wages,G,PRODUCE ,12027.00
"Q4, 25",Sales,G,TOBACCO ,12045.00
"Q1, 25",Cost of Goods Sold,G,WINE ,12246.00
"Q4, 24",Wages,G,PRODUCE ,12427.00
"Q1, 26",Sales,G,TOBACCO ,12565.00
"Q1, 24",Sales,G,WINE ,12691.00
"Q3, 25",Cost of Goods Sold,G,MEAT ,12963.00
"Q2, 24",Wages,G,Store Mgr Pay,12994.00
"Q4, 24",Cost of Goods Sold,G,TOBACCO ,13095.00
"Q2, 26",Cost of Goods Sold,G,TOBACCO ,13260.00
"Q2, 26",Sales,G,TOBACCO ,13562.00
"Q1, 24",Wages,G,Store Mgr Pay,13754.00
"Q1, 25",Sales,G,WINE ,13924.00
"Q1, 25",Cost of Goods Sold,G,TOBACCO ,14078.00
"Q1, 26",Sales,G,WINE ,14350.00
"Q4, 24",Sales,G,WINE ,14425.00
"Q2, 25",Cost of Goods Sold,G,MEAT ,14587.00
"Q1, 26",Sales,G,HBA ,14673.00
"Q2, 25",Cost of Goods Sold,G,TOBACCO ,14852.00
"Q3, 25",Sales,G,TOBACCO ,14922.00
"Q4, 25",Sales,G,HBA ,14934.00
"Q3, 24",Cost of Goods Sold,G,MEAT ,15082.00
"Q4, 25",Sales,G,WINE ,15249.00
"Q3, 24",Cost of Goods Sold,G,HBA ,15548.00
"Q4, 25",Wages,G,Store Mgr Pay,15551.00
"Q1, 26",Wages,G,DELI ,15641.00
"Q4, 24",Sales,G,TOBACCO ,15980.00
"Q2, 24",Sales,G,WINE ,15993.00
"Q1, 25",Sales,G,HBA ,16380.00
"Q2, 26",Sales,G,WINE ,16441.00
"Q2, 25",Sales,G,WINE ,16442.00
"Q2, 26",Wages,G,DELI ,16628.00
"Q3, 24",Wages,G,DELI ,16686.00
"Q4, 24",Cost of Goods Sold,G,HBA ,16855.00
"Q4, 25",Wages,G,DELI ,16884.00
"Q1, 25",Wages,G,DELI ,16968.00
"Q2, 25",Cost of Goods Sold,G,Grocery,17003.00
"Q3, 24",Sales,G,WINE ,17166.00
"Q3, 24",Cost of Goods Sold,G,TOBACCO ,17190.00
"Q4, 24",Wages,G,DELI ,17215.00
"Q1, 25",Sales,G,TOBACCO ,17288.00
"Q2, 24",Cost of Goods Sold,G,HBA ,17406.00
"Q3, 25",Wages,G,DELI ,18074.00
"Q2, 25",Wages,G,DELI ,18253.00
"Q1, 24",Cost of Goods Sold,G,TOBACCO ,18261.00
"Q2, 24",Cost of Goods Sold,G,TOBACCO ,18269.00
"Q1, 24",Cost of Goods Sold,G,HBA ,18297.00
"Q3, 25",Sales,G,WINE ,18325.00
"Q4, 24",Cost of Goods Sold,G,Grocery,18529.00
"Q2, 26",Sales,G,HBA ,18943.00
"Q3, 24",Wages,G,Store Mgr Pay,19154.00
"Q2, 25",Wages,G,Store Mgr Pay,19154.00
"Q2, 24",Wages,G,Store Mgr Pay,19327.00
"Q2, 25",Sales,G,TOBACCO ,19495.00
"Q4, 24",Sales,G,HBA ,19910.00
"Q1, 25",Cost of Goods Sold,G,BAKERY ,20070.00
"Q3, 24",Sales,G,TOBACCO ,20269.00
"Q1, 24",Sales,G,HBA ,20271.00
"Q1, 24",Sales,G,TOBACCO ,20392.00
"Q4, 24",Wages,G,Store Mgr Pay,20431.00
"Q2, 26",Wages,G,Store Mgr Pay,20514.00
"Q1, 25",Wages,G,Store Mgr Pay,20750.00
"Q1, 26",Wages,G,Store Mgr Pay,20750.00
"Q4, 24",Cost of Goods Sold,G,BAKERY ,20777.00
"Q2, 25",Sales,G,HBA ,20829.00
"Q2, 24",Sales,G,TOBACCO ,21224.00
"Q1, 26",Wages,G,MEAT ,21319.00
"Q3, 25",Sales,G,HBA ,21866.00
"Q2, 25",Cost of Goods Sold,G,BAKERY ,23369.00
"Q4, 24",Sales,G,BAKERY ,23848.00
"Q1, 26",Cost of Goods Sold,G,BAKERY ,23993.00
"Q3, 24",Cost of Goods Sold,G,HBA ,24087.00
"Q4, 25",Cost of Goods Sold,G,MEAT ,24832.00
"Q3, 25",Cost of Goods Sold,G,BAKERY ,25025.00
"Q4, 25",Wages,G,MEAT ,25079.00
"Q1, 25",Wages,G,MEAT ,25671.00
"Q3, 25",Wages,G,MEAT ,25671.00
"Q4, 25",Cost of Goods Sold,G,BAKERY ,25712.00
"Q3, 24",Sales,G,HBA ,26239.00
"Q2, 25",Wages,G,MEAT ,27110.00
"Q4, 25",Cost of Goods Sold,G,Grocery,27232.00
"Q2, 24",Sales,G,HBA ,27251.00
"Q2, 26",Cost of Goods Sold,G,HBA ,27408.00
"Q1, 26",Cost of Goods Sold,G,MEAT ,27529.00
"Q4, 24",Wages,G,MEAT ,27566.00
"Q2, 26",Cost of Goods Sold,G,BAKERY ,28099.00
"Q3, 24",Wages,G,MEAT ,28784.00
"Q2, 26",Wages,G,MEAT ,28901.00
"Q1, 25",Cost of Goods Sold,G,BEER ,29435.00
"Q1, 25",Cost of Goods Sold,G,MEAT ,30065.00
"Q1, 25",Sales,G,BAKERY ,30285.00
"Q1, 24",Cost of Goods Sold,G,DELI ,31085.00
"Q1, 24",Cost of Goods Sold,G,BEER ,31413.00
"Q1, 26",Cost of Goods Sold,G,BEER ,32137.00
"Q2, 25",Sales,G,BAKERY ,33683.00
"Q4, 25",Cost of Goods Sold,G,BEER ,34010.00
"Q1, 24",Wages,G,MEAT ,34151.00
"Q1, 26",Sales,G,BAKERY ,34706.00
"Q4, 25",Sales,G,BAKERY ,36420.00
"Q4, 24",Cost of Goods Sold,G,BEER ,36743.00
"Q3, 25",Sales,G,BAKERY ,37015.00
"Q1, 24",Cost of Goods Sold,G,DELI ,39644.00
"Q1, 24",Sales,G,BEER ,39856.00
"Q1, 26",Sales,G,BEER ,40042.00
"Q2, 26",Sales,G,BAKERY ,41069.00
"Q4, 25",Sales,G,BEER ,41691.00
"Q2, 24",Wages,G,MEAT ,42718.00
"Q1, 25",Sales,G,BEER ,43755.00
"Q1, 24",Cost of Goods Sold,G,PRODUCE ,46378.00
"Q4, 24",Sales,G,BEER ,46968.00
"Q4, 25",Cost of Goods Sold,G,DELI ,48294.00
"Q1, 25",Cost of Goods Sold,G,DELI ,48319.00
"Q1, 26",Cost of Goods Sold,G,Grocery,49312.00
"Q4, 24",Cost of Goods Sold,G,DELI ,50296.00
"Q1, 25",Cost of Goods Sold,G,Grocery,51057.00
"Q1, 26",Cost of Goods Sold,G,DELI ,51083.00
"Q2, 25",Cost of Goods Sold,G,BEER ,51349.00
"Q2, 26",Cost of Goods Sold,G,BEER ,51755.00
"Q2, 24",Cost of Goods Sold,G,BEER ,54050.00
"Q2, 24",Cost of Goods Sold,G,DELI ,56201.00
"Q2, 25",Cost of Goods Sold,G,DELI ,56529.00
"Q3, 25",Cost of Goods Sold,G,BEER ,57344.00
"Q3, 25",Cost of Goods Sold,G,Grocery,57552.00
"Q1, 24",Sales,G,DELI ,58188.00
"Q2, 26",Cost of Goods Sold,G,DELI ,58756.00
"Q3, 25",Cost of Goods Sold,G,DELI ,60831.00
"Q2, 25",Sales,G,BEER ,61779.00
"Q3, 24",Cost of Goods Sold,G,DELI ,62559.00
"Q2, 26",Sales,G,BEER ,64332.00
"Q3, 24",Cost of Goods Sold,G,BEER ,64437.00
"Q2, 24",Cost of Goods Sold,G,Grocery,65275.00
"Q1, 26",Sales,G,DELI ,66774.00
"Q4, 25",Sales,G,DELI ,67636.00
"Q1, 25",Sales,G,DELI ,68567.00
"Q2, 25",Sales,G,DELI ,69034.00
"Q4, 24",Sales,G,DELI ,71016.00
"Q2, 24",Sales,G,BEER ,72083.00
"Q1, 26",Wages,G,Grocery,72376.00
"Q4, 25",Cost of Goods Sold,G,PRODUCE ,72740.00
"Q3, 25",Sales,G,BEER ,74182.00
"Q4, 25",Wages,G,Grocery,74245.00
"Q1, 25",Wages,G,Grocery,74758.00
"Q2, 25",Wages,G,Grocery,75011.00
"Q2, 26",Wages,G,Grocery,75101.00
"Q4, 24",Wages,G,Grocery,76887.00
"Q3, 25",Wages,G,Grocery,77137.00
"Q3, 24",Wages,G,Grocery,78190.00
"Q3, 24",Cost of Goods Sold,G,Grocery,78309.00
"Q1, 24",Wages,G,Grocery,78320.00
"Q2, 26",Sales,G,DELI ,79250.00
"Q1, 25",Cost of Goods Sold,G,PRODUCE ,80753.00
"Q3, 24",Sales,G,BEER ,81198.00
"Q1, 26",Cost of Goods Sold,G,PRODUCE ,81547.00
"Q2, 24",Sales,G,DELI ,83181.00
"Q3, 24",Sales,G,DELI ,84510.00
"Q3, 25",Sales,G,DELI ,87285.00
"Q1, 24",Cost of Goods Sold,G,PRODUCE ,87575.00
"Q4, 24",Cost of Goods Sold,G,PRODUCE ,88428.00
"Q2, 24",Wages,G,Grocery,91239.00
"Q2, 25",Cost of Goods Sold,G,PRODUCE ,94902.00
"Q4, 25",Sales,G,PRODUCE ,102754.00
"Q3, 25",Cost of Goods Sold,G,PRODUCE ,106615.00
"Q2, 24",Cost of Goods Sold,G,PRODUCE ,111377.00
"Q2, 26",Cost of Goods Sold,G,PRODUCE ,111694.00
"Q3, 24",Cost of Goods Sold,G,PRODUCE ,114420.00
"Q1, 24",Cost of Goods Sold,G,MEAT ,114838.00
"Q1, 25",Sales,G,PRODUCE ,116826.00
"Q1, 26",Sales,G,PRODUCE ,117309.00
"Q4, 24",Sales,G,PRODUCE ,118836.00
"Q1, 24",Sales,G,PRODUCE ,135522.00
"Q2, 25",Sales,G,PRODUCE ,135808.00
"Q3, 25",Sales,G,PRODUCE ,151986.00
"Q2, 26",Sales,G,PRODUCE ,154279.00
"Q2, 24",Sales,G,PRODUCE ,170754.00
"Q3, 24",Sales,G,PRODUCE ,170949.00
"Q1, 24",Cost of Goods Sold,G,MEAT ,264095.00
"Q4, 25",Cost of Goods Sold,G,MEAT ,282259.00
"Q1, 26",Cost of Goods Sold,G,MEAT ,288157.00
"Q1, 25",Cost of Goods Sold,G,MEAT ,290341.00
"Q2, 26",Cost of Goods Sold,G,MEAT ,315794.00
"Q2, 25",Cost of Goods Sold,G,MEAT ,318671.00
"Q4, 24",Cost of Goods Sold,G,MEAT ,320731.00
"Q3, 24",Cost of Goods Sold,G,MEAT ,321450.00
"Q3, 25",Cost of Goods Sold,G,MEAT ,324096.00
"Q1, 24",Cost of Goods Sold,G,Grocery,329483.00
"Q2, 24",Cost of Goods Sold,G,MEAT ,333757.00
"Q1, 24",Sales,G,MEAT ,344665.00
"Q1, 25",Sales,G,MEAT ,388763.00
"Q1, 26",Sales,G,MEAT ,389397.00
"Q4, 25",Sales,G,MEAT ,395186.00
"Q2, 26",Sales,G,MEAT ,420427.00
"Q2, 24",Sales,G,MEAT ,423258.00
"Q4, 24",Sales,G,MEAT ,425348.00
"Q2, 25",Sales,G,MEAT ,429834.00
"Q3, 24",Sales,G,MEAT ,434922.00
"Q3, 25",Sales,G,MEAT ,436482.00
"Q1, 26",Cost of Goods Sold,G,Grocery,536726.00
"Q1, 25",Cost of Goods Sold,G,Grocery,549566.00
"Q4, 25",Cost of Goods Sold,G,Grocery,580062.00
"Q1, 24",Cost of Goods Sold,G,Grocery,581188.00
"Q2, 26",Cost of Goods Sold,G,Grocery,598178.00
"Q2, 25",Cost of Goods Sold,G,Grocery,617039.00
"Q3, 25",Cost of Goods Sold,G,Grocery,626459.00
"Q4, 24",Cost of Goods Sold,G,Grocery,631702.00
"Q2, 24",Cost of Goods Sold,G,Grocery,668068.00
"Q3, 24",Cost of Goods Sold,G,Grocery,675671.00
"Q1, 26",Sales,G,Grocery,722963.00
"Q4, 25",Sales,G,Grocery,730308.00
"Q1, 25",Sales,G,Grocery,736725.00
"Q2, 26",Sales,G,Grocery,769513.00
"Q2, 25",Sales,G,Grocery,774984.00
"Q1, 24",Sales,G,Grocery,783029.00
"Q4, 24",Sales,G,Grocery,788802.00
"Q3, 25",Sales,G,Grocery,843615.00
"Q2, 24",Sales,G,Grocery,894087.00
"Q3, 24",Sales,G,Grocery,937215.00
"Q4, 25",Cost of Goods Sold,H,Grocery,-122555.00
"Q1, 24",Cost of Goods Sold,H,Grocery,-51482.00
"Q4, 24",Cost of Goods Sold,H,Grocery,-48510.00
"Q2, 24",Cost of Goods Sold,H,Grocery,-32355.00
"Q1, 24",Cost of Goods Sold,H,MEAT ,-28553.00
"Q2, 26",Cost of Goods Sold,H,Grocery,-21897.00
"Q2, 25",Cost of Goods Sold,H,Grocery,-20031.00
"Q1, 26",Cost of Goods Sold,H,Grocery,-18572.00
"Q4, 25",Cost of Goods Sold,H,Grocery,-18382.00
"Q4, 25",Cost of Goods Sold,H,MEAT ,-17485.00
"Q4, 24",Cost of Goods Sold,H,Grocery,-13445.00
"Q3, 24",Cost of Goods Sold,H,Grocery,-13038.00
"Q2, 25",Cost of Goods Sold,H,Grocery,-12715.00
"Q1, 25",Cost of Goods Sold,H,Grocery,-12694.00
"Q3, 25",Cost of Goods Sold,H,Grocery,-12239.00
"Q3, 24",Cost of Goods Sold,H,Grocery,-12188.00
"Q3, 25",Cost of Goods Sold,H,Grocery,-12167.00
"Q2, 24",Cost of Goods Sold,H,Grocery,-12128.00
"Q4, 24",Cost of Goods Sold,H,Grocery,-11755.00
"Q1, 24",Cost of Goods Sold,H,Grocery,-11539.00
"Q1, 26",Cost of Goods Sold,H,Grocery,-11152.00
"Q1, 24",Cost of Goods Sold,H,PRODUCE ,-10519.00
"Q1, 25",Cost of Goods Sold,H,MEAT ,-10435.00
"Q4, 25",Cost of Goods Sold,H,Grocery,-10305.00
"Q2, 26",Cost of Goods Sold,H,Grocery,-9976.00
"Q1, 24",Cost of Goods Sold,H,Grocery,-8758.00
"Q1, 26",Cost of Goods Sold,H,Grocery,-8142.00
"Q2, 26",Cost of Goods Sold,H,DELI ,-7970.00
"Q2, 26",Cost of Goods Sold,H,Grocery,-7944.00
"Q2, 24",Cost of Goods Sold,H,Grocery,-7627.00
"Q1, 26",Cost of Goods Sold,H,MEAT ,-6789.00
"Q1, 25",Cost of Goods Sold,H,Grocery,-6502.00
"Q2, 25",Cost of Goods Sold,H,Grocery,-6240.00
"Q4, 25",Cost of Goods Sold,H,PRODUCE ,-5947.00
"Q3, 24",Cost of Goods Sold,H,Grocery,-5573.00
"Q3, 25",Cost of Goods Sold,H,Grocery,-5099.00
"Q4, 25",Cost of Goods Sold,H,BAKERY ,-4838.00
"Q1, 24",Cost of Goods Sold,H,MEAT ,-4669.00
"Q4, 24",Cost of Goods Sold,H,PRODUCE ,-4352.00
"Q2, 26",Cost of Goods Sold,H,MEAT ,-3987.00
"Q4, 25",Cost of Goods Sold,H,MEAT ,-3737.00
"Q2, 24",Cost of Goods Sold,H,HBA ,-3642.00
"Q3, 25",Cost of Goods Sold,H,MEAT ,-3459.00
"Q3, 24",Cost of Goods Sold,H,MEAT ,-3404.00
"Q2, 25",Cost of Goods Sold,H,MEAT ,-3387.00
"Q1, 25",Cost of Goods Sold,H,MEAT ,-3306.00
"Q4, 24",Cost of Goods Sold,H,MEAT ,-3200.00
"Q2, 24",Cost of Goods Sold,H,MEAT ,-3132.00
"Q1, 26",Cost of Goods Sold,H,MEAT ,-3125.00
"Q2, 26",Cost of Goods Sold,H,Grocery,-3123.00
"Q4, 24",Cost of Goods Sold,H,MEAT ,-3075.00
"Q4, 24",Cost of Goods Sold,H,MEAT ,-3041.00
"Q3, 24",Cost of Goods Sold,H,MEAT ,-3010.00
"Q2, 24",Cost of Goods Sold,H,MEAT ,-2911.00
"Q1, 26",Cost of Goods Sold,H,PRODUCE ,-2834.00
"Q2, 24",Cost of Goods Sold,H,MEAT ,-2662.00
"Q4, 25",Cost of Goods Sold,H,DELI ,-2610.00
"Q1, 25",Cost of Goods Sold,H,MEAT ,-2578.00
"Q1, 25",Cost of Goods Sold,H,PRODUCE ,-2578.00
"Q4, 24",Cost of Goods Sold,H,BAKERY ,-2395.00
"Q3, 24",Cost of Goods Sold,H,MEAT ,-2383.00
"Q2, 26",Cost of Goods Sold,H,MEAT ,-2380.00
"Q2, 25",Cost of Goods Sold,H,MEAT ,-2366.00
"Q4, 24",Cost of Goods Sold,H,BAKERY ,-2353.00
"Q3, 25",Cost of Goods Sold,H,MEAT ,-2235.00
"Q3, 24",Cost of Goods Sold,H,PRODUCE ,-2213.00
"Q1, 26",Cost of Goods Sold,H,DELI ,-2195.00
"Q2, 25",Cost of Goods Sold,H,MEAT ,-2128.00
"Q1, 25",Cost of Goods Sold,H,Grocery,-2057.00
"Q2, 26",Cost of Goods Sold,H,MEAT ,-1988.00
"Q4, 25",Cost of Goods Sold,H,MEAT ,-1849.00
"Q4, 25",Cost of Goods Sold,H,TOBACCO ,-1794.00
"Q1, 26",Cost of Goods Sold,H,MEAT ,-1720.00
"Q1, 25",Cost of Goods Sold,H,TOBACCO ,-1669.00
"Q2, 25",Cost of Goods Sold,H,BEER ,-1650.00
"Q1, 24",Cost of Goods Sold,H,MEAT ,-1520.00
"Q1, 26",Cost of Goods Sold,H,BAKERY ,-1465.00
"Q1, 25",Cost of Goods Sold,H,Grocery,-1448.00
"Q2, 26",Cost of Goods Sold,H,DELI ,-1375.00
"Q4, 24",Cost of Goods Sold,H,DELI ,-1365.00
"Q2, 26",Cost of Goods Sold,H,MEAT ,-1344.00
"Q3, 24",Cost of Goods Sold,H,Grocery,-1288.00
"Q2, 25",Cost of Goods Sold,H,PRODUCE ,-1273.00
"Q2, 25",Cost of Goods Sold,H,Grocery,-1269.00
"Q1, 25",Cost of Goods Sold,H,DELI ,-1208.00
"Q3, 25",Cost of Goods Sold,H,BAKERY ,-1205.00
"Q2, 25",Cost of Goods Sold,H,TOBACCO ,-1184.00
"Q3, 25",Cost of Goods Sold,H,PRODUCE ,-1106.00
"Q2, 26",Cost of Goods Sold,H,BAKERY ,-1088.00
"Q2, 24",Cost of Goods Sold,H,MEAT ,-1033.00
"Q2, 25",Cost of Goods Sold,H,DELI ,-1028.00
"Q2, 24",Cost of Goods Sold,H,HBA ,-1011.00
"Q4, 25",Cost of Goods Sold,H,BEER ,-997.00
"Q1, 26",Cost of Goods Sold,H,MEAT ,-988.00
"Q3, 25",Cost of Goods Sold,H,BEER ,-959.00
"Q1, 25",Cost of Goods Sold,H,HBA ,-942.00
"Q2, 26",Cost of Goods Sold,H,PRODUCE ,-921.00
"Q3, 24",Cost of Goods Sold,H,TOBACCO ,-890.00
"Q4, 24",Cost of Goods Sold,H,Grocery,-888.00
"Q4, 25",Cost of Goods Sold,H,Grocery,-880.00
"Q4, 25",Cost of Goods Sold,H,BEER ,-856.00
"Q1, 25",Cost of Goods Sold,H,BAKERY ,-841.00
"Q4, 24",Cost of Goods Sold,H,HBA ,-804.00
"Q1, 25",Cost of Goods Sold,H,Dairy,-713.00
"Q4, 24",Cost of Goods Sold,H,BAKERY ,-602.00
"Q4, 24",Cost of Goods Sold,H,HBA ,-569.00
"Q4, 25",Cost of Goods Sold,H,HBA ,-546.00
"Q1, 25",Cost of Goods Sold,H,BAKERY ,-546.00
"Q3, 25",Cost of Goods Sold,H,BAKERY ,-546.00
"Q2, 25",Cost of Goods Sold,H,BAKERY ,-538.00
"Q2, 25",Cost of Goods Sold,H,BAKERY ,-498.00
"Q2, 24",Cost of Goods Sold,H,TOBACCO ,-486.00
"Q3, 25",Cost of Goods Sold,H,DELI ,-484.00
"Q2, 26",Cost of Goods Sold,H,MEAT ,-473.00
"Q2, 25",Cost of Goods Sold,H,TOBACCO ,-467.00
"Q2, 26",Cost of Goods Sold,H,BEER ,-455.00
"Q3, 24",Cost of Goods Sold,H,PURCHASE DISCOUNT,-442.00
"Q1, 26",Cost of Goods Sold,H,BAKERY ,-436.00
"Q3, 25",Cost of Goods Sold,H,PURCHASE DISCOUNT,-429.00
"Q3, 25",Cost of Goods Sold,H,DELI ,-422.00
"Q1, 25",Cost of Goods Sold,H,PURCHASE DISCOUNT,-417.00
"Q2, 25",Cost of Goods Sold,H,DELI ,-411.00
"Q4, 24",Cost of Goods Sold,H,PURCHASE DISCOUNT,-409.00
"Q2, 24",Cost of Goods Sold,H,PURCHASE DISCOUNT,-397.00
"Q2, 26",Cost of Goods Sold,H,BAKERY ,-371.00
"Q2, 25",Cost of Goods Sold,H,PURCHASE DISCOUNT,-370.00
"Q2, 25",Cost of Goods Sold,H,MEAT ,-368.00
"Q1, 24",Cost of Goods Sold,H,PURCHASE DISCOUNT,-365.00
"Q2, 26",Cost of Goods Sold,H,PURCHASE DISCOUNT,-352.00
"Q1, 26",Cost of Goods Sold,H,PURCHASE DISCOUNT,-339.00
"Q4, 25",Cost of Goods Sold,H,MEAT ,-311.00
"Q4, 25",Cost of Goods Sold,H,PURCHASE DISCOUNT,-297.00
"Q3, 25",Cost of Goods Sold,H,Grocery,-275.00
"Q4, 25",Cost of Goods Sold,H,BAKERY ,-275.00
"Q1, 26",Cost of Goods Sold,H,Grocery,-260.00
"Q3, 25",Cost of Goods Sold,H,TOBACCO ,-252.00
"Q1, 26",Cost of Goods Sold,H,TOBACCO ,-250.00
"Q1, 25",Cost of Goods Sold,H,MEAT ,-241.00
"Q2, 25",Cost of Goods Sold,H,DELI ,-237.00
"Q2, 25",Cost of Goods Sold,H,BAKERY ,-182.00
"Q1, 25",Cost of Goods Sold,H,DELI ,-172.00
"Q4, 25",Cost of Goods Sold,H,DELI ,-167.00
"Q1, 24",Cost of Goods Sold,H,Dairy,-158.00
"Q2, 24",Cost of Goods Sold,H,TOBACCO ,-151.00
"Q3, 24",Cost of Goods Sold,H,MEAT ,-137.00
"Q1, 24",Cost of Goods Sold,H,TOBACCO ,-136.00
"Q3, 24",Cost of Goods Sold,H,TOBACCO ,-134.00
"Q1, 26",Cost of Goods Sold,H,PRODUCE ,-128.00
"Q4, 24",Cost of Goods Sold,H,TOBACCO ,-126.00
